code,iso3c,country,group,landuse,ghg,water,consumption
101,IDN,Indonesia,"fats, animals",871693,12444,4114737558,65890
101,IDN,Indonesia,"fish, seafood",0,14777,0,7039219
101,IDN,Indonesia,"meat, other",191741,1976,1144642630,1841
101,IDN,Indonesia,mutton & goat meat,221577,14652,1104284307,114042
101,IDN,Indonesia,nonfood,97995,1493,479823190,10830
101,IDN,Indonesia,"offals, edible",2282192,30518,12079663733,442080
101,IDN,Indonesia,pigmeat,1580208,23236,10603494050,732496
101,IDN,Indonesia,poultry meat,4159170,51396,27704199058,1778480
101,IDN,Indonesia,veg,63084098,1331050,625461729605,121396883
102,IRN,Iran (Islamic Republic of),alc,7,0,32533,898
102,IRN,Iran (Islamic Republic of),bovine meat,14797261,42856,40503609937,350961
102,IRN,Iran (Islamic Republic of),dairy,6681748,22011,29077495112,4367430
102,IRN,Iran (Islamic Republic of),eggs,1931289,10213,9236035836,567310
102,IRN,Iran (Islamic Republic of),"fats, animals",354782,1394,917166402,14675
102,IRN,Iran (Islamic Republic of),"fish, seafood",0,1992,0,732646
102,IRN,Iran (Islamic Republic of),"meat, other",434614,1547,1473536926,18268
102,IRN,Iran (Islamic Republic of),mutton & goat meat,4116917,37053,8005042161,273723
102,IRN,Iran (Islamic Republic of),nonfood,158892,442,452149564,72077
102,IRN,Iran (Islamic Republic of),"offals, edible",1351811,5038,3988116330,106567
102,IRN,Iran (Islamic Republic of),pigmeat,0,0,0,0
102,IRN,Iran (Islamic Republic of),poultry meat,6563424,31208,31463952091,1936442
102,IRN,Iran (Islamic Republic of),veg,39073072,96226,264190626607,56150271
103,IRQ,Iraq,alc,25150,59,121891095,61044
103,IRQ,Iraq,bovine meat,4561649,20173,15650573789,91238
103,IRQ,Iraq,dairy,1556958,5120,6998533400,756510
103,IRQ,Iraq,eggs,1042363,2841,7433136738,292715
103,IRQ,Iraq,"fats, animals",245002,865,864046922,5340
103,IRQ,Iraq,"fish, seafood",0,268,0,107121
103,IRQ,Iraq,"meat, other",311613,505,1406376757,1646
103,IRQ,Iraq,mutton & goat meat,1011714,4879,2445160167,59318
103,IRQ,Iraq,nonfood,20069,69,71833640,909
103,IRQ,Iraq,"offals, edible",413873,1350,1796008234,13984
103,IRQ,Iraq,pigmeat,48,0,273685,15
103,IRQ,Iraq,poultry meat,1491419,4428,11462407235,466868
103,IRQ,Iraq,veg,13539030,36804,127277642770,14420096
104,IRL,Ireland,alc,127260,1106,544185612,768431
104,IRL,Ireland,bovine meat,302890,7082,978140210,86025
104,IRL,Ireland,dairy,383700,7329,1235038277,1383155
104,IRL,Ireland,eggs,51025,559,235022577,45710
104,IRL,Ireland,"fats, animals",50964,1129,153731431,16128
104,IRL,Ireland,"fish, seafood",0,60,0,101738
104,IRL,Ireland,"meat, other",75244,405,234795018,4633
104,IRL,Ireland,mutton & goat meat,59359,1192,101852081,15128
104,IRL,Ireland,nonfood,-2606,-70,-8502214,1617
104,IRL,Ireland,"offals, edible",65692,1328,243810455,19740
104,IRL,Ireland,pigmeat,437789,4767,2179229053,145017
104,IRL,Ireland,poultry meat,143910,1213,697805317,116970
104,IRL,Ireland,veg,871480,6459,5826585912,2598742
105,ISR,Israel,alc,47422,89,218164759,164713
105,ISR,Israel,bovine meat,3572532,19137,11430463217,209571
105,ISR,Israel,dairy,680651,2461,3090214839,1496955
105,ISR,Israel,eggs,200722,1155,1103499661,89598
105,ISR,Israel,"fats, animals",70458,397,227163030,6076
105,ISR,Israel,"fish, seafood",0,347,0,173260
105,ISR,Israel,"meat, other",5006,36,23600565,94
105,ISR,Israel,mutton & goat meat,79611,790,237384755,15241
105,ISR,Israel,nonfood,318,0,1925944,4868
105,ISR,Israel,"offals, edible",269311,1185,1146315984,54946
105,ISR,Israel,pigmeat,105771,959,609140420,17569
105,ISR,Israel,poultry meat,1133497,4829,6244610649,503453
105,ISR,Israel,veg,2554333,9416,16576385298,4496066
106,ITA,Italy,alc,949979,1338,4351856019,3504440
106,ITA,Italy,bovine meat,8834449,75473,32883360921,1233538
106,ITA,Italy,dairy,8769772,57369,34327424717,15657125
106,ITA,Italy,eggs,1003743,5293,4851763785,756971
106,ITA,Italy,"fats, animals",1970911,16635,7754528246,352372
106,ITA,Italy,"fish, seafood",0,3196,0,1544156
106,ITA,Italy,"meat, other",1756291,6125,7492000443,349030
106,ITA,Italy,mutton & goat meat,453161,8744,1043873515,67301
106,ITA,Italy,nonfood,1418,44,8764754,12379
106,ITA,Italy,"offals, edible",661470,4013,3025551845,153904
106,ITA,Italy,pigmeat,10277049,51753,51102663072,2438373
106,ITA,Italy,poultry meat,1480769,5256,7160186724,1148347
106,ITA,Italy,veg,20682495,57947,125746964869,34671644
107,CIV,C<f4>te d'Ivoire,alc,248897,811,1202121417,874122
107,CIV,C<f4>te d'Ivoire,bovine meat,1038899,7098,3508844927,34852
107,CIV,C<f4>te d'Ivoire,dairy,158459,2578,490409263,150000
107,CIV,C<f4>te d'Ivoire,eggs,247481,1688,1419580135,36370
107,CIV,C<f4>te d'Ivoire,"fats, animals",63794,583,202420424,3215
107,CIV,C<f4>te d'Ivoire,"fish, seafood",0,420,0,326985
107,CIV,C<f4>te d'Ivoire,"meat, other",664,2,2023136,170661
107,CIV,C<f4>te d'Ivoire,mutton & goat meat,118620,3927,248415697,13584
107,CIV,C<f4>te d'Ivoire,nonfood,-47086,-59,-296070441,-18002
107,CIV,C<f4>te d'Ivoire,"offals, edible",433160,3519,1771363870,60878
107,CIV,C<f4>te d'Ivoire,pigmeat,225768,1311,1230764832,28106
107,CIV,C<f4>te d'Ivoire,poultry meat,282891,1580,1621611535,42275
107,CIV,C<f4>te d'Ivoire,veg,13278089,54335,95561576964,13427118
108,KAZ,Kazakhstan,alc,730027,543,2991731507,644948
108,KAZ,Kazakhstan,bovine meat,7931487,23822,15608379472,392001
108,KAZ,Kazakhstan,dairy,8479424,25404,19196688285,4678262
108,KAZ,Kazakhstan,eggs,444657,734,1917142419,160614
108,KAZ,Kazakhstan,"fats, animals",527110,1359,936764631,21289
108,KAZ,Kazakhstan,"fish, seafood",0,83,0,87581
108,KAZ,Kazakhstan,"meat, other",7873545,9858,15107275923,95092
108,KAZ,Kazakhstan,mutton & goat meat,5084616,10879,4451915078,153581
108,KAZ,Kazakhstan,nonfood,65086,116,465504793,44686
108,KAZ,Kazakhstan,"offals, edible",2330873,4685,4281362864,92630
108,KAZ,Kazakhstan,pigmeat,1888318,3423,8281560708,205390
108,KAZ,Kazakhstan,poultry meat,587212,1067,2752087010,291082
108,KAZ,Kazakhstan,veg,15076207,15967,68972239580,11713117
109,JAM,Jamaica,alc,20181,69,146114662,87852
109,JAM,Jamaica,bovine meat,112689,1543,460067087,13152
109,JAM,Jamaica,dairy,95610,912,519497892,248986
109,JAM,Jamaica,eggs,8709,280,54200299,6703
109,JAM,Jamaica,"fats, animals",47705,692,191346621,7236
109,JAM,Jamaica,"fish, seafood",0,39,0,66754
109,JAM,Jamaica,"meat, other",2658,13,12811619,50
109,JAM,Jamaica,mutton & goat meat,31198,661,97045559,3688
109,JAM,Jamaica,nonfood,0,0,2774,769
109,JAM,Jamaica,"offals, edible",39845,361,158652802,10000
109,JAM,Jamaica,pigmeat,26438,2211,162888815,11034
109,JAM,Jamaica,poultry meat,186909,2471,1160031632,144525
109,JAM,Jamaica,veg,639449,4613,5008588940,1418165
110,JPN,Japan,alc,1418577,4033,7587638507,5906112
110,JPN,Japan,bovine meat,13074457,76622,37216125477,1177288
110,JPN,Japan,dairy,5236090,36180,24659046046,9252483
110,JPN,Japan,eggs,2914008,13658,16243912823,2470772
110,JPN,Japan,"fats, animals",404795,3059,1372655338,76333
110,JPN,Japan,"fish, seafood",0,15040,0,6427709
110,JPN,Japan,"meat, other",387277,1382,1315853023,15087
110,JPN,Japan,mutton & goat meat,174791,2642,420180884,18691
110,JPN,Japan,nonfood,7,0,32100,41469
110,JPN,Japan,"offals, edible",1494886,7513,6566810405,335013
110,JPN,Japan,pigmeat,12796110,57372,68146035688,2677791
110,JPN,Japan,poultry meat,3352903,22268,20351225978,2500380
110,JPN,Japan,veg,24815202,138868,166657658288,49409868
112,JOR,Jordan,alc,2063,7,12864222,5125
112,JOR,Jordan,bovine meat,831180,10585,2691450019,42646
112,JOR,Jordan,dairy,860412,2255,3336007094,587501
112,JOR,Jordan,eggs,169720,523,812258794,37769
112,JOR,Jordan,"fats, animals",75357,253,109662282,2553
112,JOR,Jordan,"fish, seafood",0,54,0,38438
112,JOR,Jordan,"meat, other",712205,1155,397036231,576
112,JOR,Jordan,mutton & goat meat,426559,4915,1241715295,41083
112,JOR,Jordan,nonfood,28556,300,105242372,2655
112,JOR,Jordan,"offals, edible",84149,311,219279499,7624
112,JOR,Jordan,pigmeat,393,4,2534985,144
112,JOR,Jordan,poultry meat,918601,3018,4509840682,234266
112,JOR,Jordan,veg,2488394,7612,16172037268,3498817
113,KGZ,Kyrgyzstan,alc,99340,104,420228224,74889
113,KGZ,Kyrgyzstan,bovine meat,1046593,3971,1911301355,81177
113,KGZ,Kyrgyzstan,dairy,1385533,7454,2756017298,1154837
113,KGZ,Kyrgyzstan,eggs,31164,119,119682781,25139
113,KGZ,Kyrgyzstan,"fats, animals",86245,279,144041689,4938
113,KGZ,Kyrgyzstan,"fish, seafood",0,8,0,12804
113,KGZ,Kyrgyzstan,"meat, other",422883,802,691289263,8163
113,KGZ,Kyrgyzstan,mutton & goat meat,1038763,3242,1051225893,51009
113,KGZ,Kyrgyzstan,nonfood,-35543,-138,-8886022,11373
113,KGZ,Kyrgyzstan,"offals, edible",340382,986,542521385,18933
113,KGZ,Kyrgyzstan,pigmeat,163318,459,631107605,27015
113,KGZ,Kyrgyzstan,poultry meat,29367,96,151023885,25487
113,KGZ,Kyrgyzstan,veg,2403850,6539,11266184954,2780115
114,KEN,Kenya,alc,358019,415,1497423706,781529
114,KEN,Kenya,bovine meat,14534159,48315,34677892097,430483
114,KEN,Kenya,dairy,6593584,36519,15991626056,4569442
114,KEN,Kenya,eggs,50730,579,271520788,94567
114,KEN,Kenya,"fats, animals",317640,1633,777694707,14426
114,KEN,Kenya,"fish, seafood",0,258,0,189725
114,KEN,Kenya,"meat, other",2972899,15676,7026581944,94535
114,KEN,Kenya,mutton & goat meat,715426,24797,1766452508,82843
114,KEN,Kenya,nonfood,102107,549,240864581,14890
114,KEN,Kenya,"offals, edible",2071318,10505,4967743347,74516
114,KEN,Kenya,pigmeat,51488,334,271553746,11535
114,KEN,Kenya,poultry meat,13242,78,71902550,23930
114,KEN,Kenya,veg,18035719,29927,92023443592,18088032
115,KHM,Cambodia,alc,89898,224,453068386,432691
115,KHM,Cambodia,bovine meat,906413,19041,3790704075,73219
115,KHM,Cambodia,dairy,38080,1721,159001312,45223
115,KHM,Cambodia,eggs,19891,384,159494883,20712
115,KHM,Cambodia,"fats, animals",138990,2829,573896676,11417
115,KHM,Cambodia,"fish, seafood",0,1342,0,607536
115,KHM,Cambodia,"meat, other",2,0,10228,1
115,KHM,Cambodia,mutton & goat meat,111,2,283362,14
115,KHM,Cambodia,nonfood,-125766,-1079,-1310501046,-16281
115,KHM,Cambodia,"offals, edible",133934,2592,705720808,20843
115,KHM,Cambodia,pigmeat,385471,6088,2918985729,102456
115,KHM,Cambodia,poultry meat,27306,438,217859413,28270
115,KHM,Cambodia,veg,5353625,93783,52484598861,6551605
116,PRK,Democratic People's Republic of Korea,alc,260035,480,1588557480,205089
116,PRK,Democratic People's Republic of Korea,bovine meat,203973,1575,516085953,21919
116,PRK,Democratic People's Republic of Korea,dairy,84930,558,272607390,98772
116,PRK,Democratic People's Republic of Korea,eggs,90071,630,412488563,121157
116,PRK,Democratic People's Republic of Korea,"fats, animals",26355,165,76871562,8928
116,PRK,Democratic People's Republic of Korea,"fish, seafood",0,495,0,232354
116,PRK,Democratic People's Republic of Korea,"meat, other",296213,515,1017889605,149500
116,PRK,Democratic People's Republic of Korea,mutton & goat meat,52585,1364,81895452,15800
116,PRK,Democratic People's Republic of Korea,nonfood,1730,19,4077396,772
116,PRK,Democratic People's Republic of Korea,"offals, edible",54770,288,203902752,15859
116,PRK,Democratic People's Republic of Korea,pigmeat,606351,2688,2691415343,114749
116,PRK,Democratic People's Republic of Korea,poultry meat,32290,126,148191914,43433
116,PRK,Democratic People's Republic of Korea,veg,6763826,22629,35851474688,11105752
117,KOR,Republic of Korea,alc,850151,3156,5517405669,3692876
117,KOR,Republic of Korea,bovine meat,9900843,54552,32024700636,707293
117,KOR,Republic of Korea,dairy,1169280,6308,5364878111,1493352
117,KOR,Republic of Korea,eggs,1118363,11377,8028928660,576078
117,KOR,Republic of Korea,"fats, animals",1010321,5959,3950534067,92885
117,KOR,Republic of Korea,"fish, seafood",0,7043,0,2743339
117,KOR,Republic of Korea,"meat, other",62948,204,198482246,9384
117,KOR,Republic of Korea,mutton & goat meat,63524,1167,150861457,6644
117,KOR,Republic of Korea,nonfood,5521,25,23373336,28713
117,KOR,Republic of Korea,"offals, edible",1274053,9753,6684684445,194379
117,KOR,Republic of Korea,pigmeat,8970514,80854,61157784208,1575229
117,KOR,Republic of Korea,poultry meat,1481579,13325,10448252199,795768
117,KOR,Republic of Korea,veg,11864724,86994,78383036566,28684493
118,KWT,Kuwait,alc,51,0,226117,186
118,KWT,Kuwait,bovine meat,1377210,4865,1876716946,32938
118,KWT,Kuwait,dairy,846884,1950,1317762152,434914
118,KWT,Kuwait,eggs,140435,674,683550538,42087
118,KWT,Kuwait,"fats, animals",19070,29,7171886,181
118,KWT,Kuwait,"fish, seafood",0,111,0,46884
118,KWT,Kuwait,"meat, other",51991,37,27587981,2310
118,KWT,Kuwait,mutton & goat meat,4692087,8479,1842125261,47090
118,KWT,Kuwait,nonfood,0,0,0,914
118,KWT,Kuwait,"offals, edible",746439,1177,384224919,13211
118,KWT,Kuwait,pigmeat,0,0,0,0
118,KWT,Kuwait,poultry meat,380177,2999,2379325326,192266
118,KWT,Kuwait,veg,1187260,4380,8474355534,1910089
119,LVA,Latvia,alc,51181,118,244323386,187587
119,LVA,Latvia,bovine meat,32339,425,98221177,10534
119,LVA,Latvia,dairy,334031,3911,1031870886,408355
119,LVA,Latvia,eggs,54641,494,240415876,28802
119,LVA,Latvia,"fats, animals",46692,492,138730369,12764
119,LVA,Latvia,"fish, seafood",0,27,0,35914
119,LVA,Latvia,"meat, other",7967,57,27753658,378
119,LVA,Latvia,mutton & goat meat,4622,60,7902710,725
119,LVA,Latvia,nonfood,-11,0,-68194,1422
119,LVA,Latvia,"offals, edible",60951,407,250730810,14144
119,LVA,Latvia,pigmeat,402112,2245,1851893908,79831
119,LVA,Latvia,poultry meat,72975,319,331470177,42523
119,LVA,Latvia,veg,590316,2176,3267132355,998372
120,LAO,Lao People's Democratic Republic,alc,21502,97,75436495,106299
120,LAO,Lao People's Democratic Republic,bovine meat,974767,32201,5038379912,48274
120,LAO,Lao People's Democratic Republic,dairy,16007,544,75138662,20402
120,LAO,Lao People's Democratic Republic,eggs,17976,1410,172051460,14266
120,LAO,Lao People's Democratic Republic,"fats, animals",115418,3833,595810522,5892
120,LAO,Lao People's Democratic Republic,"fish, seafood",0,269,0,134238
120,LAO,Lao People's Democratic Republic,"meat, other",0,0,0,0
120,LAO,Lao People's Democratic Republic,mutton & goat meat,4972,331,20180193,1727
120,LAO,Lao People's Democratic Republic,nonfood,11902,418,60660938,3534
120,LAO,Lao People's Democratic Republic,"offals, edible",107012,4064,647746314,11373
120,LAO,Lao People's Democratic Republic,pigmeat,284168,14421,2449361165,59767
120,LAO,Lao People's Democratic Republic,poultry meat,33986,2138,325497422,26972
120,LAO,Lao People's Democratic Republic,veg,2525704,145379,21056507111,5348439
121,LBN,Lebanon,alc,32262,71,142308129,72044
121,LBN,Lebanon,bovine meat,1645515,12314,5786006750,72271
121,LBN,Lebanon,dairy,495453,1656,1542782708,523842
121,LBN,Lebanon,eggs,43632,244,242507189,15771
121,LBN,Lebanon,"fats, animals",48312,246,126650657,2398
121,LBN,Lebanon,"fish, seafood",0,76,0,51154
121,LBN,Lebanon,"meat, other",1041,3,3154090,37
121,LBN,Lebanon,mutton & goat meat,70209,720,130953181,11997
121,LBN,Lebanon,nonfood,-3487,-21,-12575704,1466
121,LBN,Lebanon,"offals, edible",62257,385,246476194,6786
121,LBN,Lebanon,pigmeat,41895,235,219348934,8762
121,LBN,Lebanon,poultry meat,271177,1356,1518971188,101305
121,LBN,Lebanon,veg,1995594,7008,12152025284,2982726
122,LSO,Lesotho,alc,23224,27,75843487,47380
122,LSO,Lesotho,bovine meat,226503,1583,582359917,12212
122,LSO,Lesotho,dairy,244578,995,597322071,48216
122,LSO,Lesotho,eggs,2032,17,10643565,1947
122,LSO,Lesotho,"fats, animals",14334,124,31131431,846
122,LSO,Lesotho,"fish, seafood",0,307,0,1728
122,LSO,Lesotho,"meat, other",42835,121,124060052,8694
122,LSO,Lesotho,mutton & goat meat,101652,1198,126323448,6930
122,LSO,Lesotho,nonfood,1050,9,2726577,71
122,LSO,Lesotho,"offals, edible",46401,415,101506222,3451
122,LSO,Lesotho,pigmeat,1568,99,8395252,3898
122,LSO,Lesotho,poultry meat,22002,99,117104250,14293
122,LSO,Lesotho,veg,862981,1818,4110280383,738309
123,LBR,Liberia,alc,31986,1125,385385157,35589
123,LBR,Liberia,bovine meat,54574,519,154563928,3256
123,LBR,Liberia,dairy,18101,217,64079027,12340
123,LBR,Liberia,eggs,20440,384,148714981,10906
123,LBR,Liberia,"fats, animals",7972,169,24330118,784
123,LBR,Liberia,"fish, seafood",0,54,0,17876
123,LBR,Liberia,"meat, other",7976,26,23536685,9305
123,LBR,Liberia,mutton & goat meat,19146,453,29382097,2045
123,LBR,Liberia,nonfood,-13003,-647,-175316113,-3806
123,LBR,Liberia,"offals, edible",17546,261,77669504,3040
123,LBR,Liberia,pigmeat,50225,1868,371928235,16542
123,LBR,Liberia,poultry meat,59587,1013,366856384,35501
123,LBR,Liberia,veg,1295573,46720,12024588213,1541528
124,LBY,Libya,alc,5,0,15473,37
124,LBY,Libya,bovine meat,1212698,4157,1705252840,28727
124,LBY,Libya,dairy,0,0,0,0
124,LBY,Libya,eggs,0,0,0,0
124,LBY,Libya,"fats, animals",0,0,0,0
124,LBY,Libya,"fish, seafood",0,0,0,0
124,LBY,Libya,"meat, other",673753,335,188563649,5266
124,LBY,Libya,mutton & goat meat,5534699,9480,1287410486,46886
124,LBY,Libya,nonfood,0,0,0,0
124,LBY,Libya,"offals, edible",0,0,0,0
124,LBY,Libya,pigmeat,0,0,0,0
124,LBY,Libya,poultry meat,112466,1194,720623029,189494
124,LBY,Libya,veg,5792790,7774,30468064189,5398896
126,LTU,Lithuania,alc,144965,390,617243463,401730
126,LTU,Lithuania,bovine meat,43561,509,125695164,12830
126,LTU,Lithuania,dairy,675364,6598,2010647540,838007
126,LTU,Lithuania,eggs,94636,484,416005698,39358
126,LTU,Lithuania,"fats, animals",42739,417,127840270,10027
126,LTU,Lithuania,"fish, seafood",0,84,0,124150
126,LTU,Lithuania,"meat, other",18254,108,61053220,640
126,LTU,Lithuania,mutton & goat meat,4673,129,7975208,666
126,LTU,Lithuania,nonfood,-557,-3,-2024517,1748
126,LTU,Lithuania,"offals, edible",50380,313,209753531,11528
126,LTU,Lithuania,pigmeat,672261,3721,3084573047,139919
126,LTU,Lithuania,poultry meat,168508,623,753123761,76479
126,LTU,Lithuania,veg,1006967,3854,5103656221,1703439
128,MAC,"China, Macao SAR",alc,7870,17,44113912,26092
128,MAC,"China, Macao SAR",bovine meat,115169,623,262077410,6838
128,MAC,"China, Macao SAR",dairy,18722,157,59918889,30437
128,MAC,"China, Macao SAR",eggs,6881,66,37553441,8954
128,MAC,"China, Macao SAR","fats, animals",10430,39,21742104,864
128,MAC,"China, Macao SAR","fish, seafood",0,69,0,31508
128,MAC,"China, Macao SAR","meat, other",4533,14,12580455,306
128,MAC,"China, Macao SAR",mutton & goat meat,3890,37,6153696,431
128,MAC,"China, Macao SAR",nonfood,0,0,0,75
128,MAC,"China, Macao SAR","offals, edible",18761,136,66831078,2889
128,MAC,"China, Macao SAR",pigmeat,111089,815,627973002,36439
128,MAC,"China, Macao SAR",poultry meat,24322,275,145226135,20333
128,MAC,"China, Macao SAR",veg,123631,2071,951346098,203048
129,MDG,Madagascar,alc,23583,196,93433439,136358
129,MDG,Madagascar,bovine meat,2370573,33243,11495697011,170122
129,MDG,Madagascar,dairy,385274,14466,1864751751,595475
129,MDG,Madagascar,eggs,35098,1174,396197825,17703
129,MDG,Madagascar,"fats, animals",125691,1608,549538150,9822
129,MDG,Madagascar,"fish, seafood",0,112,0,104547
129,MDG,Madagascar,"meat, other",848,6,4617171,7965
129,MDG,Madagascar,mutton & goat meat,43359,2151,197964795,12956
129,MDG,Madagascar,nonfood,81137,1169,393011978,10870
129,MDG,Madagascar,"offals, edible",380434,6539,2172455713,43056
129,MDG,Madagascar,pigmeat,220077,7930,2544920428,58240
129,MDG,Madagascar,poultry meat,143979,4401,1626535785,72676
129,MDG,Madagascar,veg,6242940,163672,69419498534,9157102
130,MWI,Malawi,alc,143861,708,972668501,292166
130,MWI,Malawi,bovine meat,771908,4350,3468678502,36111
130,MWI,Malawi,dairy,381299,1485,1857105158,93513
130,MWI,Malawi,eggs,252082,1049,1634057430,19595
130,MWI,Malawi,"fats, animals",179020,1446,759902174,13073
130,MWI,Malawi,"fish, seafood",0,172,0,113124
130,MWI,Malawi,"meat, other",410,1,1171560,14
130,MWI,Malawi,mutton & goat meat,163671,3353,587898255,31194
130,MWI,Malawi,nonfood,-16367,21,-49184847,-13670
130,MWI,Malawi,"offals, edible",291122,1840,1674525216,21453
130,MWI,Malawi,pigmeat,911366,6311,5943121266,65220
130,MWI,Malawi,poultry meat,289692,1084,1877916131,22524
130,MWI,Malawi,veg,9669963,28861,54457512761,13690625
131,MYS,Malaysia,alc,51581,106,211762316,251895
131,MYS,Malaysia,bovine meat,5430191,74559,18273022633,179123
131,MYS,Malaysia,dairy,451497,5385,1690029190,873756
131,MYS,Malaysia,eggs,808657,4753,4993854597,453223
131,MYS,Malaysia,"fats, animals",509749,16888,2102970987,20486
131,MYS,Malaysia,"fish, seafood",0,9528,0,1705348
131,MYS,Malaysia,"meat, other",8050,34,29478399,480
131,MYS,Malaysia,mutton & goat meat,244893,3478,553691284,23401
131,MYS,Malaysia,nonfood,-7,0,-142968,781
131,MYS,Malaysia,"offals, edible",496661,5864,2322840992,113070
131,MYS,Malaysia,pigmeat,1002352,6049,6173174232,235624
131,MYS,Malaysia,poultry meat,2019410,10006,12452156103,1163252
131,MYS,Malaysia,veg,6721455,59809,66273696286,10934417
132,MDV,Maldives,alc,798,1,3727282,2912
132,MDV,Maldives,bovine meat,62052,565,195288947,2595
132,MDV,Maldives,dairy,30279,176,80590661,35067
132,MDV,Maldives,eggs,7963,31,55224552,3622
132,MDV,Maldives,"fats, animals",131,1,423850,10
132,MDV,Maldives,"fish, seafood",0,120,0,63629
132,MDV,Maldives,"meat, other",1585,3,2858128,861
132,MDV,Maldives,mutton & goat meat,3096,43,6600738,253
132,MDV,Maldives,nonfood,0,0,0,102
132,MDV,Maldives,"offals, edible",48,0,111445,3
132,MDV,Maldives,pigmeat,1360,13,8363536,417
132,MDV,Maldives,poultry meat,8214,76,57885466,4925
132,MDV,Maldives,veg,104489,1002,846476872,154014
133,MLI,Mali,alc,103366,361,512722691,100518
133,MLI,Mali,bovine meat,13925335,23096,11538088350,131961
133,MLI,Mali,dairy,12932986,20089,10822962050,1535105
133,MLI,Mali,eggs,90601,610,523423858,19045
133,MLI,Mali,"fats, animals",336007,1017,393043480,10390
133,MLI,Mali,"fish, seafood",0,161,0,111545
133,MLI,Mali,"meat, other",8064742,10462,6642915676,44466
133,MLI,Mali,mutton & goat meat,3903505,23524,2334396083,125001
133,MLI,Mali,nonfood,307124,624,30353705,-11138
133,MLI,Mali,"offals, edible",3530121,8229,2950825993,49905
133,MLI,Mali,pigmeat,27328,199,157487215,2663
133,MLI,Mali,poultry meat,204818,1057,1182382282,44050
133,MLI,Mali,veg,12262582,51125,75227330034,6467014
134,MLT,Malta,alc,9271,19,33162711,25352
134,MLT,Malta,bovine meat,70959,809,230980943,8144
134,MLT,Malta,dairy,46195,450,149234670,84464
134,MLT,Malta,eggs,6510,52,31864751,4413
134,MLT,Malta,"fats, animals",14676,235,45788397,3469
134,MLT,Malta,"fish, seafood",0,290,0,13532
134,MLT,Malta,"meat, other",6193,27,22588332,2354
134,MLT,Malta,mutton & goat meat,3396,49,6511229,576
134,MLT,Malta,nonfood,0,0,0,102
134,MLT,Malta,"offals, edible",2937,41,13766881,798
134,MLT,Malta,pigmeat,65551,642,331529939,14193
134,MLT,Malta,poultry meat,16218,94,80598406,10877
134,MLT,Malta,veg,129299,714,762729321,263762
136,MRT,Mauritania,alc,74,0,371435,167
136,MRT,Mauritania,bovine meat,13252358,4325,1536378952,24887
136,MRT,Mauritania,dairy,13207121,3472,1955079363,612914
136,MRT,Mauritania,eggs,7390,89,37044351,7476
136,MRT,Mauritania,"fats, animals",1098550,477,129677613,2358
136,MRT,Mauritania,"fish, seafood",0,31,0,34423
136,MRT,Mauritania,"meat, other",30051184,7549,3261321808,24841
136,MRT,Mauritania,mutton & goat meat,7397924,9407,845320283,44274
136,MRT,Mauritania,nonfood,806520,375,93043857,1981
136,MRT,Mauritania,"offals, edible",7600094,3187,846307997,14753
136,MRT,Mauritania,pigmeat,186,1,1017324,33
136,MRT,Mauritania,poultry meat,21645,185,134128605,18081
136,MRT,Mauritania,veg,1913615,13824,8957537379,1298048
137,MUS,Mauritius,alc,1268,3,6091465,40312
137,MUS,Mauritius,bovine meat,258325,1720,811804607,7677
137,MUS,Mauritius,dairy,80187,896,294669822,155743
137,MUS,Mauritius,eggs,14508,99,95651130,7575
137,MUS,Mauritius,"fats, animals",2141,8,6667613,85
137,MUS,Mauritius,"fish, seafood",0,37,0,28659
137,MUS,Mauritius,"meat, other",3464,10,10671619,1012
137,MUS,Mauritius,mutton & goat meat,42702,711,103331327,4944
137,MUS,Mauritius,nonfood,358,1,1098341,154
137,MUS,Mauritius,"offals, edible",18297,120,55006813,1769
137,MUS,Mauritius,pigmeat,16573,128,98964621,4681
137,MUS,Mauritius,poultry meat,90739,469,596917922,47710
137,MUS,Mauritius,veg,344703,2337,2160968149,488775
138,MEX,Mexico,alc,1304484,4868,6935798261,6535429
138,MEX,Mexico,bovine meat,26322793,150809,44193246532,1877834
138,MEX,Mexico,dairy,15363851,50262,40889461139,14175446
138,MEX,Mexico,eggs,3629067,15859,20129984215,2364889
138,MEX,Mexico,"fats, animals",4500934,19856,10976584541,295996
138,MEX,Mexico,"fish, seafood",0,1009,0,1260437
138,MEX,Mexico,"meat, other",16325530,44586,49445205294,77004
138,MEX,Mexico,mutton & goat meat,2247011,11448,2435267858,109160
138,MEX,Mexico,nonfood,550333,3241,1170248312,94275
138,MEX,Mexico,"offals, edible",5097167,23230,15022662342,621450
138,MEX,Mexico,pigmeat,7465946,35813,40553644790,1761007
138,MEX,Mexico,poultry meat,5289016,19340,29075529403,3606025
138,MEX,Mexico,veg,33915990,128828,219259906458,54808956
141,MNG,Mongolia,alc,62104,10073,165475562,108282
141,MNG,Mongolia,bovine meat,2349212,21792,980205883,55727
141,MNG,Mongolia,dairy,829704,13159,336801237,394617
141,MNG,Mongolia,eggs,16437,71,76175292,5994
141,MNG,Mongolia,"fats, animals",552813,4053,232893241,9567
141,MNG,Mongolia,"fish, seafood",0,80,0,1928
141,MNG,Mongolia,"meat, other",9806562,60638,3466712597,31101
141,MNG,Mongolia,mutton & goat meat,2265947,23984,863751758,125452
141,MNG,Mongolia,nonfood,61241,635,24847640,2396
